6.089428165980746,0,0, 0
6.089428165980746,0,0, 0
6.282428165980748,1,1, 1
6.434428165980747,1,1, 3
6.9464281659807465,1,1, 6
7.310428165980746,1,1, 10
7.995428165980745,1,1, 19
7.995428165980745,1,1, 19
